rank,REGION,CONTROL,CCBASIC,college,ACCREDAGENCY,ADM_RATE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,AVGFACSAL,PCTPELL,C150_4,AGE_ENTRY,FEMALE,MARRIED,FIRST_GEN,FAMINC,MD_FAMINC,ENDOWBEGIN,SAT_AVG,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID
439,Southeast,"Private, Nonprofit",Doctoral/Professional Universities,Elon University,Southern Association of Colleges and Schools Commission on Colleges,0.47001782802910363,-0.2758911149463698,1.1526407241877592,-0.24889118430966198,-0.5814113312680638,-0.6934356787446,-0.11648754899499178,-0.5688327294106736,-0.6486688209558389,-0.6974902770775145,-0.6406536758772635,NA,1.4015425829784247,0.33819579080442314,NA,-0.24453707523470916,-1.489356653387702,0.7540604040545544,-0.8565350907222269,0.12883401317566906,NA,-1.7006743791312955,2.326269695154875,2.131086226299637,-0.2499544968797941,0.08054369889898937,0.10192659570702946,-0.10325407968328444,0.22551717015077402,0.29434730149976157,0.46452520325506685,0.1228399542801578,NA
440,Southeast,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Millsaps College,Southern Association of Colleges and Schools Commission on Colleges,0.39028850957025785,-0.7794433992758212,0.15566502156460507,2.1307465091069453,-0.6928214518839676,-0.6316523250071343,0.017748065813492236,-0.5688327294106736,-1.819495428479887,-0.486887912622672,-0.011958904268037284,NA,-0.5554846608472093,0.6035297113910698,NA,-0.7838379454172282,0.46328434051398165,-0.28902746810171664,-0.8769666466167833,-0.6318386932050641,NA,-0.9283008661311674,0.24515559853876387,0.13701989725593244,-0.3029663900462016,-0.5161951872054593,-0.27866170202472396,-0.5360636223291285,NA,-0.7701767082815106,-0.23226260162753343,-0.9806138064536047,NA
441,Great Lakes,"Private, Nonprofit",Doctoral/Professional Universities,University of St. Francis - Illinois,Higher Learning Commission,-0.019747985360951247,-0.6976821978543756,-0.12606582602495103,0.16622058723544084,0.9692726239711834,-0.5433903910964691,-0.08221462606516608,-0.3672056609836894,-0.660864931450881,-0.40456153379032445,-0.3991025267852976,NA,-1.3495249396066638,-0.14096518835815136,NA,-0.7768203674057446,0.8469832380731254,-0.8837580873079828,0.6573420963638879,0.7248931686750579,0.09642115815842778,1.670516582743317,-0.46147566678707935,-0.20895976569422262,-0.32325156159099544,-1.2258306193296684,-1.3685281909838358,-1.0805659501739,-1.392883333913478,-0.7701767082815106,-0.9290504065101337,-0.9806138064536047,NA
442,Southeast,Public,Doctoral Universities: High Research Activity,East Tennessee State University,Southern Association of Colleges and Schools Commission on Colleges,0.7518124562328565,0.11939250287866993,1.119621229763274,-0.1340730347333569,-0.8332163193267732,-0.8056544232881601,-0.11077539517335416,-0.33360114957919207,-0.2258703237943771,-0.7951331915065779,0.2726082028814018,-0.5704567447181882,NA,-1.1463791348073862,NA,-0.8978735881038377,1.149808831697086,-1.6007033618350104,0.26862989187610337,0.1607364583349233,0.19332212173150684,1.1956768136592995,-1.3146379773610524,-1.209623123681719,-0.2919786001408095,-0.6532838502294542,-1.6280202121645768,-1.1503739409232299,NA,-0.7701767082815106,-0.9290504065101337,-0.9806138064536047,NA
443,Mid East,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Saint Joseph's University,Middle States Commission on Higher Education,0.8231048097754223,-0.4616224750209354,1.0136393041104925,-0.24636770849479814,-0.4047855302916308,-0.6341740945474391,-0.11363147208417297,-0.1655785925567052,-0.5958190088106562,-0.7779020889602727,-0.5347682406588675,NA,0.7955748080227178,0.8599357758958587,NA,-0.01716754766263868,-1.1919226133594198,0.6218980442309401,-0.21303270224301724,0.24856510613813054,-0.5111890131346388,-0.8480036110565238,1.8701264426100732,1.9400724313493651,-0.2427651179126521,-0.34685036817581844,-0.1575654254737115,-0.3824860426806032,NA,-0.23791470339087453,NA,NA,NA
444,Southwest,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,St. Mary's University,Southern Association of Colleges and Schools Commission on Colleges,1.0492154695317266,-0.6489657755397353,-2.3128084729109926,-0.5744195644270982,5.081483580037878,-0.6278696706966772,-0.08507070297598489,-0.4008101723881868,-1.2462782352129051,-0.11354735745272386,0.31231524108830055,NA,-1.1458778860794325,-0.1637753701057555,NA,-0.15330856108542162,1.5146372916713537,-0.9306544085357166,-0.5281657641775229,0.02843628375979372,-0.7635849070638862,1.3004359280580629,-1.0744276684723648,-1.0360511912136083,-0.2716617993248813,-0.975845410285913,-0.7630468082287737,-0.9409499686752407,NA,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,NA
445,Southeast,Public,Master's Colleges & Universities: Small Programs,University of Tennessee at Martin,Southern Association of Colleges and Schools Commission on Colleges,0.18527026210465306,-0.3779806764145495,1.0652988357100894,0.735264383487238,-0.836839412680136,-0.914090513521263,-0.08221462606516608,-0.3672056609836894,-0.5389038265004593,-0.9368111457761992,-0.9020583440726786,-0.8978821110453264,NA,-1.2014669500817077,NA,-0.8982244670044118,0.987163631560775,-1.3136410318955467,0.45701992393470264,0.4745258223546998,0.2532671184492194,1.3392275827431808,-1.3190917993915323,-1.1497196396713831,-0.3173399540745845,-0.6290917332252198,NA,NA,NA,-0.7701767082815106,-0.9290504065101337,-0.9806138064536047,NA
446,Plains,Public,Master's Colleges & Universities: Larger Programs,Pittsburg State University,Higher Learning Commission,1.2706857985840776,-0.4303687408521681,1.1286749621054717,-0.527735261852117,-0.5171014242458752,-0.8737422008763875,0.24052206485735933,-0.2663921267701973,0.7376224053139542,-0.8161934279520621,-0.8888226646703791,-0.2207731101591542,NA,-1.3262116644562394,NA,-0.9161192909336952,0.8919128513704485,-1.3868277150236772,0.03243051883874713,-0.4953257717623331,-0.09050989865654108,0.6521115840632304,-0.721745030924989,-0.5499651110675476,-0.3038147309639753,NA,NA,NA,NA,NA,NA,NA,NA
447,Southeast,Public,Doctoral Universities: High Research Activity,Arkansas State University,Higher Learning Commission,0.2797642691669896,-0.1462194614324012,0.7947520104256013,0.7403113351169659,-0.7707179589812662,-0.8850901638077587,-0.06222208768943441,-0.43441468379268416,-0.8112836275564012,-0.23607964222645048,-0.5612395994634665,-0.30106929275272176,NA,-1.1127279849603833,NA,-1.0027863793755183,1.177665191941427,-1.3605373531232805,0.7209197565433658,0.412879757925856,0.8011282159856746,1.310847848207956,-1.3300940095374112,-1.2280386823704088,-0.3058600165504596,-0.7984365522548607,-1.1955335101966753,-0.7315259964272517,-1.6418680268464398,-1.0363077107268286,-0.6967878048826003,-0.9806138064536047,NA
448,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Wheaton College - Massachusetts,New England Commission on Higher Education,0.6973940325228504,-0.6900702568677131,0.5151514527989155,-0.1492138896225401,-0.37398923678804763,-0.3618229841945293,-0.13648008737072345,-0.5688327294106736,-0.01447107521364604,-0.013989876074070963,-0.24689221365885336,NA,-0.10971225447590521,1.214597311455381,NA,-0.2645371725674376,-0.5494291432076923,0.38244258584084206,-0.9199884123159872,0.6417368948977925,NA,-1.1315195608256141,0.686437829584426,0.9284867420016801,-0.2667819550272171,0.2740806349328646,0.44791595728135075,0.10616989256470463,NA,0.8266093063903976,0.9290504065101337,0.1228399542801578,NA
449,Plains,"Private, Nonprofit",Doctoral/Professional Universities,Bethel University - Minnesota,Higher Learning Commission,1.0998372590294068,-0.6161896531736356,1.1382612669383867,-0.4394136083318824,-0.6873868118539236,-0.4072148359200143,-0.06222208768943441,0.1032574986792738,-0.07138625752384305,-0.9751024847679888,-0.5314593208082926,NA,0.10008609179925639,0.3448671557886686,NA,-0.8076977106562726,-0.16393306111665584,0.13730272487768597,0.9385561418851167,0.6409099903348695,0.8030135286562221,-0.7393991148634,0.446467928223376,0.6336472972031051,-0.3149948182714492,-0.3629784461786414,-0.2440627658672918,-0.39644764083046913,NA,-0.5040457058361926,-0.6967878048826003,-0.42888692608672346,NA
450,Southeast,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Queens University of Charlotte,Southern Association of Colleges and Schools Commission on Colleges,0.33207345164792557,-0.6926672720278685,-0.1596178929401532,0.9055990009905478,0.06621660564552365,-0.6278696706966772,-0.030805241670427516,-0.3672056609836894,-1.819495428479887,0.36700894689423497,0.9377010928469517,NA,-0.05068601980959338,0.18578453340699078,NA,-1.0691024915840388,0.04723612138076502,-1.042210809031994,0.7560845311127106,1.5402109556259151,0.025339118093443566,-0.4030833172343809,-0.08073910009232713,-0.3753559804663957,-0.28465708836114956,-0.7903725132534491,-0.7630468082287737,-0.7315259964272517,NA,-0.7701767082815106,-0.23226260162753343,-0.9806138064536047,NA
451,Great Lakes,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Viterbo University,Higher Learning Commission,0.7885132536186743,-0.684965778794304,1.1031114825510315,-0.04448964330569043,-0.7471678521844085,-0.7262186827685614,-0.1193436259058106,-0.1655785925567052,-0.6161458596357263,-0.6917465762287462,-0.2502011335094283,NA,-0.9439322539505652,-0.23877917202422155,NA,-1.1778749507620354,0.13080520211378668,-0.570405395468122,0.8646137823823988,1.7165841615859854,0.7105682545665785,0.23080040498712695,-0.11726805266175626,0.20397209510918055,-0.31325010602518116,-0.9435892542802671,-0.9360414890159343,-1.2899899224218891,NA,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,NA
452,Far West,Public,Master's Colleges & Universities: Larger Programs,University of Washington - Bothell,Northwest Commission on Colleges and Universities,1.154677530985227,-0.33615977711135664,-1.2961275881312913,0.02995289323279307,-0.22906550265353853,3.148480215909642,-0.06222208768943441,0.7417432153647237,0.8148644384492212,0.11237154259883446,-0.3130706106703509,-0.847540981025525,NA,-1.103898237187117,NA,0.44072941758666995,0.5261857991302348,-0.6592241856721638,0.3899491687136648,0.0800406465102728,0.017936629912384993,0.6931421186253377,-0.8143017271110328,-0.9844029576499265,-0.307836605398256,-0.7258602012421574,-0.8495441486223541,-0.3824860426806032,-1.143898640980516,-0.7701767082815106,-0.9290504065101337,-0.7047503662701641,-1.4861930000870862
453,Rocky Mountains,Public,Tribal Colleges,Salish Kootenai College,Northwest Commission on Colleges and Universities,NA,-0.7799807127572327,-1.9389425844273098,-0.9289679164154686,-1.0850213073854829,-0.9330037850735484,21.72107651112562,-0.5688327294106736,-1.819495428479887,-1.0593434305499259,-0.9020583440726786,-2.103364955940985,NA,-1.5803612378634158,NA,-1.7340180081721153,3.778191209590517,-0.9697346762254956,2.1809540767534625,0.05343866391605257,1.2328664864595364,1.8942941896446992,-2.4244976786230437,-2.1257230828631055,-0.32521441404499046,NA,NA,NA,NA,NA,NA,NA,NA
454,Plains,Public,Master's Colleges & Universities: Larger Programs,Emporia State University,Higher Learning Commission,1.0766356055096369,-0.5633538275015074,0.49810913309595567,-0.38515887831230966,0.03813763215696258,-0.8838292790376064,-0.05079778004615918,-0.13197408115220782,0.29043168716240814,-0.20161743713383984,0.2792260425825518,-0.1752164677032182,NA,-1.2835836043730826,NA,-1.092611377922509,0.778690225861193,-1.8366060686169463,0.031884287607844716,0.5674607732207555,-0.12515884135271665,0.818070414627074,-0.7722232851463603,-0.4843464536710667,-0.30632521156974246,NA,NA,NA,NA,NA,NA,NA,NA
455,Great Lakes,"Private, Nonprofit",Baccalaureate Colleges: Diverse Fields,Wisconsin Lutheran College,Higher Learning Commission,1.479078832016194,-0.7512344415017189,1.1829973561586562,-0.36370933388596693,-0.4392049171485767,-0.8359156577718168,-0.09649501061926012,-0.5688327294106736,-0.5795575281505999,-0.9617005161208625,-0.29652601141747653,NA,-0.8489144127804047,-0.12629799622367044,NA,-1.1852434076740934,0.21886724417654124,-0.573247596754651,0.3873772034370545,-0.14702777079051987,0.14060850866751354,0.3529128715498291,-0.20920660292297744,0.2561706787026392,-0.31887556870241307,-0.6129636552223969,-1.2820308505902556,-0.9409499686752407,NA,-0.7701767082815106,-0.9290504065101337,-0.7047503662701641,NA
456,Rocky Mountains,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Colorado Christian University,Higher Learning Commission,NA,-0.409055306089513,0.16951190632325966,0.6772244397453696,0.39591810080153195,-0.7791758431149606,6.116043485793884e-4,0.2712800557017606,-0.20147810280429262,-1.0593434305499259,-0.26012789306115286,NA,-0.3091711937917794,0.05893049039773428,NA,-1.199980321498209,0.747239496553067,-0.8077292028933224,5.189444614177148,1.4848576153580155,4.414377217169419,1.9209662170776516,-1.4606310372612128,-1.4005099147789657,-0.32824075056088664,NA,NA,NA,NA,NA,NA,NA,NA
457,Southeast,"Private, Nonprofit",Doctoral/Professional Universities,Lincoln Memorial University,Southern Association of Colleges and Schools Commission on Colleges,0.33629193410606556,-0.6949060782004163,1.4221224044908125,-0.24636770849479814,-1.1393677076859237,-0.8485245054733404,0.21767344957080884,-0.5688327294106736,-1.819495428479887,-0.27628554816782946,-0.038430263072636237,NA,-1.6421694201252297,-0.4575607001840375,NA,-1.0880499522150446,1.932482695336463,-1.3783011111640893,1.1434085516487293,1.6687172590390322,1.3252860672790874,1.5801802756557306,-1.3812990259341795,-1.2879845009984199,-0.3174630930377611,-1.0484217612986162,-1.0225388294095146,-0.8711419779259111,NA,-1.3024387131721467,-1.161313008137667,-1.2564772466370453,NA
458,Mid East,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Susquehanna University,Middle States Commission on Higher Education,0.5265454929681801,-0.6400105508495442,1.1180235122911217,-0.2577233496616854,-0.49989173081740235,-0.735044876159628,-0.11648754899499178,-0.2663921267701973,-0.7055840032660357,-0.8104497271032938,-0.3825579275324233,NA,-0.2640180874505874,0.935332011048692,NA,-0.7108551340977981,0.030162868327781943,0.236069219584581,-0.8950646553640993,-0.0202041800015168,NA,-0.4348363452532456,0.7070567198826939,0.9610843976115448,-0.2778046962003176,NA,NA,NA,NA,NA,NA,NA,NA
459,Mid East,Public,Master's Colleges & Universities: Larger Programs,SUNY New Paltz,Middle States Commission on Higher Education,0.06166872608115084,-0.26210006892347537,0.03477106617173302,-0.1391199863630846,0.8705433300920492,-0.350475021263158,-0.1193436259058106,-0.3672056609836894,-0.6202112298007405,-0.7415253169180724,-0.15093353799218198,0.3092649034377634,NA,-0.9848928588652083,NA,-0.9322597203601075,0.8937100359023417,0.26307013180661,-0.23746052321061936,0.6385334284320406,-0.8243879970912077,0.5884997856722971,-0.4516185699273108,-0.5749002008782104,-0.3213884121616923,-0.49200307020122486,-0.5900521274416131,-0.4522940334299329,-0.3969445621816306,0.028216299054443523,-0.9290504065101337,0.1228399542801578,-0.29723860001741725
460,New England,"Private, Nonprofit",Doctoral/Professional Universities,University of Saint Joseph,New England Commission on Higher Education,0.7366259193835523,-0.7601001139450082,0.11998266468653258,0.5321245803906985,0.11331681923923918,-0.33408351925117735,-0.0879267798868037,-0.19918310396120253,-0.3478314287447986,-0.7779020889602727,0.07076409199633454,NA,-0.37225466410034325,0.2583356276106607,NA,-0.5305033792026682,1.0922989266765122,-1.1210818947331833,0.6188146153284387,3.693846081926252,-0.2585058364132839,1.6542552095092806,-0.7991112094422386,-0.7516048950542822,-0.31942152374476,-1.4113035163621321,-1.2301324463541075,-1.2481051279722915,NA,-1.0363077107268286,-0.6967878048826003,-0.15302348590328282,NA
461,Southeast,Public,Doctoral Universities: High Research Activity,East Carolina University,Southern Association of Colleges and Schools Commission on Colleges,1.154255682739413,1.109929905860719,0.3772151777030836,1.0406049570857634,-0.4129374903366969,-0.6720006376520099,0.01489198890267342,-0.13197408115220782,-0.25432791494947543,-0.9770170517175784,0.08730869124920894,0.19006875673798565,NA,-1.1474583262018965,NA,-0.5392753517170228,0.6394084246394902,-0.4936659607318293,0.13515242010682105,0.2523540727980539,0.021913447447205792,0.058427426182553636,-0.5285707121956035,-0.4839231074943152,-0.2669050077354586,-1.1935744633240226,-1.109036169803095,-1.0107579594245704,-1.0816524677472756,-1.3024387131721467,-1.6258382113927339,-1.2564772466370453,-1.4861930000870862
462,Plains,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Nebraska Wesleyan University,Higher Learning Commission,0.3784767586874657,-0.6810254799306199,1.1915185160101365,-0.5958691088534409,-0.5062321441857872,-0.6896530244341429,-0.02509308784878991,-0.5688327294106736,-0.5551653071605156,-0.8966052398348202,-0.09799082038298408,NA,-0.14635825382527842,0.14840526783349756,NA,-1.3603319790606105,0.5369689063215922,-0.6862250978941927,0.3759038162991819,0.07526015301130724,0.06627132374575041,0.03505572281892926,-0.020324097910076732,0.28927634972460575,-0.312431624675405,-0.2097617051518235,-0.8495441486223541,-0.8711419779259111,NA,-0.23791470339087453,-0.46452520325506685,-0.42888692608672346,NA
